run,tag,step,wall_time,value
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,21,1783502123.5853693,0.999999463558197
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,22,1783502225.4714525,0.9999997615814209
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,23,1783502330.9690275,0.9999986886978149
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,24,1783502437.446722,0.9999983906745911
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,25,1783502541.9147623,0.9999991655349731
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,26,1783502644.3315287,0.9999995231628418
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,27,1783502751.3680718,0.9999993443489075
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,28,1783502855.4759197,0.9999993443489075
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin0,OccIoU_per_sigma/train,29,1783502962.502755,0.9999973177909851
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,0,1783499924.3652184,0.9279415607452393
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,1,1783500028.3220367,0.996974766254425
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,2,1783500131.7567534,0.9986558556556702
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,3,1783500236.0485175,0.9989554286003113
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,4,1783500339.6070883,0.9991052150726318
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,5,1783500448.8424516,0.9989954233169556
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,6,1783500554.592226,0.999472439289093
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,7,1783500659.519779,0.999450147151947
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,8,1783500762.185735,0.9993384480476379
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,9,1783500869.7833204,0.9992468953132629
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,10,1783500973.618349,0.9995805621147156
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,11,1783501077.461042,0.9995904564857483
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,12,1783501182.7693884,0.9994419813156128
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,13,1783501284.5759785,0.9994797706604004
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,14,1783501387.0042188,0.9995468854904175
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,15,1783501494.8377426,0.999613344669342
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,16,1783501599.7819924,0.9996699094772339
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,17,1783501708.5592656,0.9995659589767456
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,18,1783501815.9179723,0.9996627569198608
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,19,1783501916.6367567,0.9997164607048035
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,20,1783502017.526447,0.9997042417526245
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,21,1783502123.5853693,0.9997386336326599
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,22,1783502225.4714525,0.9997795224189758
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,23,1783502330.9690275,0.999676525592804
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,24,1783502437.446722,0.9996980428695679
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,25,1783502541.9147623,0.9996143579483032
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,26,1783502644.3315287,0.9996166229248047
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,27,1783502751.3680718,0.999738872051239
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,28,1783502855.4759197,0.9996598362922668
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin1,OccIoU_per_sigma/train,29,1783502962.502755,0.9997178316116333
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,0,1783499924.3652184,0.8309741616249084
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,1,1783500028.3220367,0.9565971493721008
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,2,1783500131.7567534,0.9613687992095947
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,3,1783500236.0485175,0.9655334949493408
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,4,1783500339.6070883,0.9670313000679016
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,5,1783500448.8424516,0.9690269827842712
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,6,1783500554.592226,0.967561662197113
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,7,1783500659.519779,0.9719470143318176
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,8,1783500762.185735,0.9706229567527771
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,9,1783500869.7833204,0.9701488018035889
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,10,1783500973.618349,0.9725988507270813
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,11,1783501077.461042,0.9700801372528076
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,12,1783501182.7693884,0.9710139632225037
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,13,1783501284.5759785,0.9721019268035889
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,14,1783501387.0042188,0.9709653258323669
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,15,1783501494.8377426,0.969329297542572
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,16,1783501599.7819924,0.9746520519256592
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,17,1783501708.5592656,0.9713467955589294
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,18,1783501815.9179723,0.970710813999176
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,19,1783501916.6367567,0.9684677720069885
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,20,1783502017.526447,0.9745737314224243
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,21,1783502123.5853693,0.9729074835777283
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,22,1783502225.4714525,0.9746083617210388
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,23,1783502330.9690275,0.9686012864112854
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,24,1783502437.446722,0.9739236235618591
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,25,1783502541.9147623,0.9716601371765137
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,26,1783502644.3315287,0.973911464214325
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,27,1783502751.3680718,0.9706221222877502
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,28,1783502855.4759197,0.9718106389045715
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin2,OccIoU_per_sigma/train,29,1783502962.502755,0.9730788469314575
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,0,1783499924.3652184,0.7196384072303772
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,1,1783500028.3220367,0.824432373046875
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,2,1783500131.7567534,0.8291606903076172
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,3,1783500236.0485175,0.8313124179840088
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,4,1783500339.6070883,0.8389879465103149
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,5,1783500448.8424516,0.8343702554702759
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,6,1783500554.592226,0.834336519241333
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,7,1783500659.519779,0.8405827283859253
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,8,1783500762.185735,0.8333754539489746
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,9,1783500869.7833204,0.8456482887268066
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,10,1783500973.618349,0.8442754149436951
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,11,1783501077.461042,0.8423818945884705
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,12,1783501182.7693884,0.8418582677841187
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,13,1783501284.5759785,0.8314171433448792
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,14,1783501387.0042188,0.846945583820343
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,15,1783501494.8377426,0.8399536609649658
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,16,1783501599.7819924,0.8439581990242004
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,17,1783501708.5592656,0.8397121429443359
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,18,1783501815.9179723,0.840857207775116
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,19,1783501916.6367567,0.8532698750495911
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,20,1783502017.526447,0.8401346206665039
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,21,1783502123.5853693,0.8391339182853699
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,22,1783502225.4714525,0.841149091720581
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,23,1783502330.9690275,0.8462634682655334
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,24,1783502437.446722,0.8433892726898193
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,25,1783502541.9147623,0.8378396034240723
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,26,1783502644.3315287,0.8586097359657288
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,27,1783502751.3680718,0.8486620783805847
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,28,1783502855.4759197,0.8480463624000549
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin3,OccIoU_per_sigma/train,29,1783502962.502755,0.8460444211959839
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,0,1783499924.3652184,0.5365238189697266
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,1,1783500028.3220367,0.6375404596328735
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,2,1783500131.7567534,0.6592146158218384
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,3,1783500236.0485175,0.6543686985969543
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,4,1783500339.6070883,0.6471955180168152
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,5,1783500448.8424516,0.643329381942749
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,6,1783500554.592226,0.6593050956726074
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,7,1783500659.519779,0.6517624855041504
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,8,1783500762.185735,0.6505535840988159
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,9,1783500869.7833204,0.6425623893737793
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,10,1783500973.618349,0.6607010364532471
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,11,1783501077.461042,0.6568098664283752
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,12,1783501182.7693884,0.6613641381263733
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,13,1783501284.5759785,0.6486666202545166
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,14,1783501387.0042188,0.6609659194946289
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,15,1783501494.8377426,0.6660717725753784
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,16,1783501599.7819924,0.6779784560203552
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,17,1783501708.5592656,0.640100359916687
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,18,1783501815.9179723,0.6626638770103455
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,19,1783501916.6367567,0.6584817171096802
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,20,1783502017.526447,0.6621912121772766
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,21,1783502123.5853693,0.6590756773948669
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,22,1783502225.4714525,0.6765512228012085
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,23,1783502330.9690275,0.6769739389419556
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,24,1783502437.446722,0.6541869044303894
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,25,1783502541.9147623,0.6672454476356506
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,26,1783502644.3315287,0.6708253622055054
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,27,1783502751.3680718,0.6662837266921997
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,28,1783502855.4759197,0.6658957004547119
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_train_bin4,OccIoU_per_sigma/train,29,1783502962.502755,0.6549723744392395
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin0,OccIoU_per_sigma/val,0,1783499925.9938698,0.9396214485168457
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin0,OccIoU_per_sigma/val,2,1783500133.3451407,0.9967494606971741
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin0,OccIoU_per_sigma/val,4,1783500341.1415803,0.9987819790840149
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin0,OccIoU_per_sigma/val,6,1783500556.1472108,0.9997354745864868
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin0,OccIoU_per_sigma/val,8,1783500763.7405481,0.9998049139976501
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin0,OccIoU_per_sigma/val,10,1783500975.1020408,0.9998975992202759
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin0,OccIoU_per_sigma/val,12,1783501184.3404834,0.999921977519989
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin0,OccIoU_per_sigma/val,14,1783501388.6047513,0.9999885559082031
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin0,OccIoU_per_sigma/val,16,1783501601.4182873,1.0
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin0,OccIoU_per_sigma/val,18,1783501817.4856172,1.0
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin0,OccIoU_per_sigma/val,20,1783502019.144017,0.9999744296073914
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin0,OccIoU_per_sigma/val,22,1783502227.0718706,1.0
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin0,OccIoU_per_sigma/val,24,1783502438.9614966,1.0
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin0,OccIoU_per_sigma/val,26,1783502645.9398487,1.0
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin0,OccIoU_per_sigma/val,28,1783502857.0538168,1.0
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin1,OccIoU_per_sigma/val,0,1783499925.9938698,0.9206857681274414
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin1,OccIoU_per_sigma/val,2,1783500133.3451407,0.987612247467041
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin1,OccIoU_per_sigma/val,4,1783500341.1415803,0.9952750205993652
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin1,OccIoU_per_sigma/val,6,1783500556.1472108,0.9976761937141418
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin1,OccIoU_per_sigma/val,8,1783500763.7405481,0.9989593625068665
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin1,OccIoU_per_sigma/val,10,1783500975.1020408,0.9974056482315063
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin1,OccIoU_per_sigma/val,12,1783501184.3404834,0.9993475079536438
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin1,OccIoU_per_sigma/val,14,1783501388.6047513,0.9999000430107117
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin1,OccIoU_per_sigma/val,16,1783501601.4182873,0.9995162487030029
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin1,OccIoU_per_sigma/val,18,1783501817.4856172,0.9998865127563477
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin1,OccIoU_per_sigma/val,20,1783502019.144017,0.999602198600769
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin1,OccIoU_per_sigma/val,22,1783502227.0718706,0.9998438358306885
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin1,OccIoU_per_sigma/val,24,1783502438.9614966,0.9997924566268921
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin1,OccIoU_per_sigma/val,26,1783502645.9398487,0.9996505379676819
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin1,OccIoU_per_sigma/val,28,1783502857.0538168,0.9995474815368652
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin2,OccIoU_per_sigma/val,0,1783499925.9938698,0.7996402382850647
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin2,OccIoU_per_sigma/val,2,1783500133.3451407,0.9573631882667542
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin2,OccIoU_per_sigma/val,4,1783500341.1415803,0.9568967819213867
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin2,OccIoU_per_sigma/val,6,1783500556.1472108,0.9739067554473877
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin2,OccIoU_per_sigma/val,8,1783500763.7405481,0.9693743586540222
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin2,OccIoU_per_sigma/val,10,1783500975.1020408,0.9727500081062317
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin2,OccIoU_per_sigma/val,12,1783501184.3404834,0.9666738510131836
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin2,OccIoU_per_sigma/val,14,1783501388.6047513,0.9541190266609192
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin2,OccIoU_per_sigma/val,16,1783501601.4182873,0.979437530040741
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin2,OccIoU_per_sigma/val,18,1783501817.4856172,0.9608911871910095
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin2,OccIoU_per_sigma/val,20,1783502019.144017,0.9882610440254211
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin2,OccIoU_per_sigma/val,22,1783502227.0718706,0.9783759117126465
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin2,OccIoU_per_sigma/val,24,1783502438.9614966,0.9784898161888123
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin2,OccIoU_per_sigma/val,26,1783502645.9398487,0.967454731464386
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin2,OccIoU_per_sigma/val,28,1783502857.0538168,0.9674701690673828
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin3,OccIoU_per_sigma/val,0,1783499925.9938698,0.6593108773231506
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin3,OccIoU_per_sigma/val,2,1783500133.3451407,0.7835701107978821
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin3,OccIoU_per_sigma/val,4,1783500341.1415803,0.8662199974060059
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin3,OccIoU_per_sigma/val,6,1783500556.1472108,0.8566520810127258
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin3,OccIoU_per_sigma/val,8,1783500763.7405481,0.8405847549438477
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin3,OccIoU_per_sigma/val,10,1783500975.1020408,0.8269925117492676
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin3,OccIoU_per_sigma/val,12,1783501184.3404834,0.9219837188720703
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin3,OccIoU_per_sigma/val,14,1783501388.6047513,0.8603625297546387
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin3,OccIoU_per_sigma/val,16,1783501601.4182873,0.8165929317474365
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin3,OccIoU_per_sigma/val,18,1783501817.4856172,0.8221763372421265
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin3,OccIoU_per_sigma/val,20,1783502019.144017,0.8705388903617859
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin3,OccIoU_per_sigma/val,22,1783502227.0718706,0.8575463891029358
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin3,OccIoU_per_sigma/val,24,1783502438.9614966,0.858100950717926
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin3,OccIoU_per_sigma/val,26,1783502645.9398487,0.8459727764129639
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin3,OccIoU_per_sigma/val,28,1783502857.0538168,0.8205068111419678
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin4,OccIoU_per_sigma/val,0,1783499925.9938698,0.4910278916358948
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin4,OccIoU_per_sigma/val,2,1783500133.3451407,0.6308334469795227
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin4,OccIoU_per_sigma/val,4,1783500341.1415803,0.7043030858039856
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin4,OccIoU_per_sigma/val,6,1783500556.1472108,0.6564717888832092
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin4,OccIoU_per_sigma/val,8,1783500763.7405481,0.6424909234046936
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin4,OccIoU_per_sigma/val,10,1783500975.1020408,0.6717249155044556
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin4,OccIoU_per_sigma/val,12,1783501184.3404834,0.7075042128562927
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin4,OccIoU_per_sigma/val,14,1783501388.6047513,0.6962708830833435
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin4,OccIoU_per_sigma/val,16,1783501601.4182873,0.5994318127632141
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin4,OccIoU_per_sigma/val,18,1783501817.4856172,0.6699803471565247
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin4,OccIoU_per_sigma/val,20,1783502019.144017,0.6477406620979309
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin4,OccIoU_per_sigma/val,22,1783502227.0718706,0.62595134973526
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin4,OccIoU_per_sigma/val,24,1783502438.9614966,0.6847394704818726
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin4,OccIoU_per_sigma/val,26,1783502645.9398487,0.6161937713623047
diffusion_level_2_08-07-10:36/OccIoU_per_sigma_val_bin4,OccIoU_per_sigma/val,28,1783502857.0538168,0.6487320065498352
